transaction_id,user_id,date,type,amount,category,description,merchant,location,balance_after
467f358b-a48a-4108-b599-277ff78ee9e8,9,2025-10-02,debit,45561,Utilities,Electricity Bill,Woodard-York,Kingmouth,159725.10746037122
ff5a229e-7f53-4344-a7c8-54e406843c86,9,2025-10-03,debit,28057,Others,Miscellaneous,Green-Barnes,Doyleshire,157447.28750503086
a18b5d15-5527-4407-bcd2-192f14b00f62,9,2025-10-08,debit,12047,Health,Clinic Visit,Edwards Inc,South Joshuaburgh,153941.89865807214
b5a6571c-4fa5-435e-90cc-460428b26b1b,9,2025-10-09,credit,169707,Income,Loan Disbursement,"Powell, Deleon and Warren",East Jamesborough,150349.07223773713
2edd9141-e9a1-46d5-834e-9baf8f1cb2cc,9,2025-10-11,credit,160309,Income,POS Inflow,"Lam, Pena and Walker",Lake Monica,151519.53871908018
74d9d1f5-0877-4804-bfde-98140ec0ad4b,9,2025-10-14,debit,45215,Food,Snacks,Hull Ltd,West Micheal,157779.225499546
f96671a5-4cec-495b-a267-16e33a5b6ac5,9,2025-10-17,credit,183294,Income,Transfer from Friend,"Ramos, Petersen and Adams",Jacobsland,151305.44334297234
439e754c-6930-46ea-a0bd-a1ee5807cf74,9,2025-10-18,debit,12610,Education,Books,Pena-Armstrong,Johnsonview,153944.8903022759
052dfb9a-5f58-4603-a5a3-d8e944c1f1b5,9,2025-10-22,debit,63967,Shopping,Online Shopping,Roth-Turner,Meganville,157766.30308655844
9edd2182-33fd-462d-8057-e470be6127a8,10,2025-07-26,credit,214206,Income,Salary Payment,Greer-Pruitt,Kariside,244237.34365437672
98cd2655-5297-41ad-adba-948427591ad4,10,2025-07-28,debit,4762,Entertainment,Gaming,Ayala Ltd,Tracyshire,237137.8738866736
92b26acd-cd1f-45a3-b1b6-5ca175873920,10,2025-08-01,credit,218237,Income,Business Income,Miller-Jimenez,Davidfort,242742.76256778568
0bc4d7ba-70d0-4bcb-a949-ece5e3395b1a,10,2025-08-04,debit,73374,Utilities,Internet Subscription,Green LLC,Lake Mirandahaven,235610.47705291325
0d95aaf5-2534-41bc-a180-b78a06783c34,10,2025-08-04,debit,52980,Entertainment,Event Ticket,"Brown, Adams and Floyd",Francesberg,241210.924100514
4773e66a-6db2-4020-8a67-01436090103c,10,2025-08-05,debit,30254,Entertainment,Event Ticket,"Baker, Martin and Singleton",West Stevenberg,244289.8686374619
82ff1f2e-c78f-47cf-970f-a87bf30ee4fe,10,2025-08-08,credit,269085,Income,Transfer from Friend,Cummings Inc,Dawnmouth,243971.2908794585
5bcd236c-c777-4fae-a137-58c39c7faca6,10,2025-08-11,credit,129722,Income,Transfer from Friend,"Johnson, Cohen and Roberson",South Samantha,240722.33521286308
87cec69d-9e47-4339-80ae-0b1af3476736,10,2025-08-15,debit,48034,Education,Books,Barajas-Colon,North Elizabethmouth,244694.4749791881
eb29d912-9d1b-43df-a46b-6fcee78d147c,10,2025-08-17,credit,202785,Income,Loan Disbursement,"Sanchez, Williams and Blackwell",Moonville,242601.44630643056
d9c59cd9-b09d-421b-a2be-4009d5f0fb6a,10,2025-08-20,debit,33488,Others,Miscellaneous,Marsh-Banks,North David,242634.12681299145
198d13a4-0cd2-4e43-b6da-e194439db29d,10,2025-08-22,credit,83651,Income,Salary Payment,Sawyer LLC,Lauriemouth,238206.46013160152
ce072a52-73ed-4223-8b4e-f503f8722413,10,2025-08-27,debit,26285,Education,Books,Taylor PLC,Meganside,240220.28505359072
d9eb404c-1851-41cf-9dab-b10abd10f87c,10,2025-09-04,debit,18680,Health,Clinic Visit,Smith and Sons,West Michael,244640.49974790617
e0e3c5ce-44af-4cb7-9f2e-befcf480b91e,10,2025-09-05,credit,128059,Income,Loan Disbursement,"Davis, Briggs and White",Rossmouth,239008.55978763336
7b5fbe41-3fa2-4de0-ba05-dd0fa9660a5a,10,2025-09-05,debit,24802,Others,Transfer to Friend,Alvarado-Davidson,Port Margaret,238550.0235382479
eee13cae-b02e-41aa-b52b-6ec8e90d21cb,10,2025-09-11,debit,48286,Food,Supermarket,Rivera-Smith,North Maryfort,242803.7870237761
597278c5-1789-4e63-a746-5743897b303d,10,2025-09-15,credit,246673,Income,Refund,Ware Ltd,Markport,240468.48633230943
b52a9e6b-c8b6-48e0-92a8-50c55bab7f4a,10,2025-09-16,debit,72670,Education,Books,Fox-Krueger,Port Williamchester,236480.43193844723
791f49f6-9996-4612-9ea8-7552c47566bf,10,2025-09-17,credit,274998,Income,Refund,"Sandoval, Baldwin and Wilson",North Matthew,244393.5085102672
6adfd568-b5ca-4993-aaca-d101f1530f68,10,2025-09-18,debit,47069,Entertainment,Cinema,"Adkins, Skinner and Mitchell",Stokeshaven,236392.5860388557
810d5c57-5264-4a59-a1f8-5b339b2d5a2a,10,2025-09-21,debit,55665,Others,Airtime Purchase,Barnes-Lynch,West Raymond,244324.76371829584
8fd7b1a1-bd4f-4118-acef-45c4de3790fb,10,2025-09-22,debit,30006,Entertainment,Event Ticket,Newton PLC,Youngport,243207.96327146995
22778161-8113-47a8-b4c8-e39396dd6c82,10,2025-09-26,credit,59022,Income,Transfer from Friend,Smith-Fitzgerald,Robersonfort,243622.99104956872
61af663c-ed2e-4bcd-8c06-df90aa1c4023,10,2025-09-30,debit,11709,Others,Transfer to Friend,Butler-French,Tammyton,245186.15563221613
2d852212-f554-41f8-b9a5-5cf2a66c0fa1,10,2025-10-01,debit,53045,Shopping,Online Shopping,"Daniels, Walsh and Page",Annashire,242111.6340265333
1b61d453-68c2-494d-b8b8-18cfbe153187,10,2025-10-02,debit,15535,Health,Clinic Visit,Carr-Lopez,Lewisborough,242488.1467883328
6a1aba9d-c1d4-4a10-9b96-89255682d038,10,2025-10-02,credit,56523,Income,Salary Payment,House Ltd,Port Patriciamouth,245196.19358405628
d8274fc3-f145-4426-bb48-1ded0f037337,10,2025-10-03,credit,186611,Income,POS Inflow,Garcia PLC,Phammouth,241504.7882783904
b993ff63-c6b1-4d94-b24b-cc3d9a7791a2,10,2025-10-04,debit,72618,Transport,Ride Hailing,Phillips and Sons,East Sydneyhaven,235656.96301235375
54b58635-3dab-4614-9215-0ed87ddca413,10,2025-10-05,debit,43642,Entertainment,Cinema,Williams-Walker,Powellbury,240353.55343202213
6747d24a-1a46-4536-848c-8480a7437402,10,2025-10-05,debit,5008,Others,Airtime Purchase,Johnson-Dunn,Port Cassandraport,239100.5688141693
90a4a421-b949-4906-939f-44ebbe5e215e,10,2025-10-07,debit,13752,Shopping,Electronics,Levine Ltd,Aprilville,243809.16199754144
f91e5fcd-85ec-4729-94dd-1b56435391b2,10,2025-10-08,debit,59772,Transport,Ride Hailing,Howard Group,Ethanside,242025.49756365348
4abf6f5c-ccc7-447f-b6e5-203ca2379e6f,10,2025-10-13,credit,277114,Income,Refund,"Boyd, Park and Williams",South Donald,243462.5929288408
4b8e5509-c8cb-4592-b0ca-d2eb0fe1621a,10,2025-10-14,debit,14975,Others,Miscellaneous,Molina Inc,Lisaville,239353.1893079851
ef7db821-bca0-458e-b63d-65d5505c7527,10,2025-10-16,debit,11427,Education,Books,"Chen, Harris and Weber",Glendaberg,240825.8107099865
02fb2869-0df8-4b89-9ce7-eed1fcdfe961,10,2025-10-19,debit,11179,Shopping,Accessories,"Michael, Wagner and Harrison",Boothland,242457.60456048543
a7939a2e-34f4-4404-8ff5-070182226c16,10,2025-10-19,credit,49928,Income,Transfer from Friend,"Bryant, Peterson and Bryan",Port Shawn,241780.2394975461
e901a768-ebd1-4b0c-87f4-f4f982221ad3,10,2025-10-22,debit,63439,Education,School Fees,Holt and Sons,North Paul,243405.59343110427
38b5e89a-c921-457c-bf05-557c502ed818,11,2025-07-25,debit,14074,Shopping,Online Shopping,"Singh, Graham and Larsen",Lake Jessica,457380.85304742295
3625fc20-47e3-41c2-a4ba-e8bf83b8fa05,11,2025-08-01,debit,72493,Utilities,Internet Subscription,Lopez LLC,Lake Jerrymouth,455771.77711187146
199c8d94-3c0a-484e-a7cd-13cbabda06b2,11,2025-08-06,credit,40687,Income,Loan Disbursement,Harvey-Mccullough,Toddmouth,451042.2038756536
227d4660-293f-4266-97a4-18b892d00319,11,2025-08-06,credit,264632,Income,Salary Payment,"Hunt, Macdonald and Thomas",West Sandra,449120.9186305665
9dec2b83-3885-4f7e-af1a-25a829344e15,11,2025-08-07,debit,42891,Entertainment,Event Ticket,Lee-White,Port Karenside,453368.9911256856
40ee131d-95da-4216-a6cd-ae3c6d130705,11,2025-08-09,debit,1312,Others,Airtime Purchase,Wyatt-Henderson,Cherylfurt,451722.0631156221
998d65ba-9d60-42c5-a6cf-cbd879d29001,11,2025-08-11,credit,199758,Income,Salary Payment,Rich PLC,North Timothyberg,450185.68268496776
1bcb404c-21d8-496a-a2ad-a15760d2759a,11,2025-08-16,debit,49861,Education,School Fees,Harris PLC,Serranoville,452874.5989685548
bc5c3cd8-65eb-44dc-b49b-4b72c6319c16,11,2025-08-27,credit,129389,Income,POS Inflow,Wyatt Ltd,Lake Jerryburgh,450810.7285966678
34ef2552-ab28-4d09-8af5-7e603be8a5df,11,2025-08-29,debit,41601,Food,Groceries,"Velez, Ward and Harrison",Keithton,455582.3127066503
d5e14d1f-e5f2-4dfb-a741-104b96721e98,11,2025-08-29,credit,259636,Income,Business Income,Black Group,New Richard,458613.5744964378
48677b30-b956-4731-8a4c-fe1f41afeb2a,11,2025-08-31,debit,37939,Education,Books,Pruitt LLC,Tuckerport,450063.7251834668
de0787b1-78ae-4d5d-be26-8e779b4547e0,11,2025-09-06,debit,32389,Others,Transfer to Friend,Jackson-Greer,Port Brandi,456644.9038229961
4a68369c-12b9-4a50-8cb6-d1f0a5096396,11,2025-09-07,credit,276537,Income,Business Income,"Jones, Garcia and Swanson",Lynnstad,458762.2216565016
22e9e527-3849-4ecc-8891-57fd2804d0ac,11,2025-09-09,credit,30153,Income,Business Income,"Myers, Salinas and Gardner",West Erica,452057.3078972552
af95be79-c971-4f51-8a32-bb221b2bb2ec,11,2025-09-11,debit,55765,Transport,Public Transport,Obrien-Campbell,Jamestown,453744.4565780556
f8205aa7-996f-4e88-a7cb-fc39f54f1b92,11,2025-09-13,debit,43686,Food,Snacks,"Walsh, Johns and Luna",Staceyborough,456497.1194765593
9e4c24dd-b864-447b-a434-47fb01829782,11,2025-09-14,credit,76127,Income,POS Inflow,Avila PLC,Lake Melaniestad,452128.308319447
256d4d11-f7bd-4499-9f48-2e7ca8cf4f62,11,2025-09-17,debit,27864,Utilities,Water Bill,"Dennis, Crosby and Williams",Hallview,452742.3633996775
8c2aa0b1-8982-4bf8-a4e2-89c098be5ff0,11,2025-09-18,credit,220991,Income,POS Inflow,Torres Ltd,Jasonhaven,449537.9604566239
01d77831-850f-4cdc-9e2a-03f185c53910,11,2025-09-19,credit,118116,Income,Transfer from Friend,Pena-Watts,Robertville,449495.5870816158
958c2936-b186-48ce-8e40-bfbaa8cfe589,11,2025-09-22,credit,86397,Income,Refund,Cunningham LLC,Susanburgh,449739.56444286695
f7ebc69a-b428-4f0d-9a6c-f45952f6531f,11,2025-09-25,credit,54159,Income,Refund,"Schultz, Hill and Harmon",South Desiree,454634.8132298306
ce7968b7-f6c8-48b9-9915-56643d274ad5,11,2025-09-27,credit,71148,Income,Salary Payment,"Sutton, Todd and Taylor",East Ashley,458217.8607683505
7a9398bb-acdb-45f2-bb44-acd01d03c3d5,11,2025-10-02,credit,160461,Income,Transfer from Friend,Clark-Martin,Johnsonton,454643.5517946168
758fc8fa-0614-4c41-a75c-75dcafa08cbe,11,2025-10-05,debit,57347,Shopping,Accessories,"Rivera, Miller and Brown",Angelashire,454743.3323400299
c8a65b85-8d56-4ff6-a9c9-520f3425449c,11,2025-10-06,debit,23321,Food,Restaurant,"Olson, Wood and Peters",Vanessashire,455917.1694726838
09624ec9-e803-42eb-b677-7be4970c9eb4,11,2025-10-07,credit,147647,Income,Business Income,"Green, Shannon and Fernandez",West Philip,450275.1390910898
82c41c54-a8de-4d88-9f8a-cdeb2e8ff5a8,11,2025-10-07,credit,140451,Income,Transfer from Friend,Jackson-Jennings,Carlsonland,456515.83779018215
157511ad-dbea-49f8-a8fb-5a963b85f6e1,11,2025-10-07,credit,294349,Income,Salary Payment,George-Stephens,Jacobtown,455363.6239906392
6198b718-c4c7-4ab4-8a20-508d7b6c7129,11,2025-10-10,credit,34815,Income,Salary Payment,Chapman-Figueroa,South Dennisfort,454733.6609315049
685a9f2b-4236-40bf-a936-6a853a46fbe3,11,2025-10-12,credit,101166,Income,Business Income,Hayes-Sullivan,Andreville,455733.087055076
caeb9959-7ca2-4582-9854-09d9de22dc3f,11,2025-10-12,credit,297058,Income,Loan Disbursement,Eaton-Smith,South Gabriel,453567.3342812695
1a9af29e-d5ee-4587-ac98-fd9baf76b6c2,11,2025-10-16,credit,49282,Income,Transfer from Friend,Medina Ltd,Lucasland,457914.3629019031
5bd67d4d-7202-4ae5-b67d-3b277ade4367,11,2025-10-18,credit,186635,Income,POS Inflow,Tucker-Rodriguez,Port Juanberg,451871.02347418974
bbc99473-4363-489c-b249-5cff89e2df24,11,2025-10-19,debit,64290,Shopping,Clothing,"Jones, Jones and Smith",Port Bonniefurt,452193.6151632466
db6f1c33-bbb4-40ce-96f0-1335c5ab48da,11,2025-10-19,debit,30801,Utilities,Water Bill,Anderson-Mason,South Michaeltown,455848.8222166788
838e9a61-5200-444b-b148-7df8a6ca8d50,11,2025-10-20,credit,196861,Income,Loan Disbursement,Vaughan and Sons,Lake Cameronborough,451910.42767177714
004ea81a-d3d8-47a8-8a0e-a57a9a7d509d,11,2025-10-20,debit,18220,Shopping,Electronics,"Banks, Boyd and Wood",Lake Alyssabury,454161.0664105776
bab503fb-ddfc-41d5-8b86-3deaf7222fbe,11,2025-10-21,debit,53658,Transport,Public Transport,"Brooks, Herring and Spencer",North Bobby,459048.3756370464
ee462fcd-a829-407c-99be-ccff33a315f3,12,2025-07-26,credit,85198,Income,Salary Payment,"Mitchell, Johnson and Greene",New Gavin,472018.9503885056
0012d399-a7af-4545-bd3f-ec1b5c17ebb5,12,2025-07-28,debit,57187,Health,Health Insurance,Miller LLC,Gomezfurt,466954.307453752
79fe7ccc-4119-40f6-9056-61993728ddc2,12,2025-07-30,credit,220144,Income,Transfer from Friend,"Davis, Garner and Green",Annview,468221.3773661152
f26f9b19-5708-413e-8b54-167080cfb1db,12,2025-08-01,debit,48701,Others,Transfer to Friend,Pratt LLC,Heatherfurt,469109.00218186993
50405c43-3a6c-4da6-97f7-d71f2978cc73,12,2025-08-01,debit,2328,Food,Restaurant,Delgado-Page,Nelsonmouth,468691.62225240975
c93c9cc6-668b-48da-8222-cd7f36e6ba85,12,2025-08-03,credit,298773,Income,Refund,Owen-Mendez,East Paultown,473338.9148404067
f4adfa22-ad02-45f5-9417-c2f9eb91731a,12,2025-08-05,credit,214415,Income,Loan Disbursement,"Vasquez, Smith and Vincent",Port Timothymouth,474439.2468631932
6c5540f0-cc9c-441c-8696-99010ddca788,12,2025-08-06,credit,20523,Income,Business Income,Ayers-Johnson,Phillipburgh,468874.94908460486
05aa5eab-88f3-47ea-b83f-52740cb4afe1,12,2025-08-08,credit,233694,Income,Salary Payment,Compton LLC,Davidmouth,474302.4644491351
85f80d9b-0006-4d5a-82b3-c9484db6f475,12,2025-08-09,debit,26367,Shopping,Clothing,Cooper Group,Lake Sandrafort,469922.9673255069
a30b669c-1c40-4045-8a22-eae922f9cafe,12,2025-08-11,debit,69668,Shopping,Electronics,Williamson-Nelson,Lopeztown,474923.53266007215
746b161a-31cc-4738-b68a-e9b79b3aa1d1,12,2025-08-15,credit,83724,Income,Transfer from Friend,Andrews-Green,Hunterside,473692.3045153586
43f19b58-df6c-4d60-bdf7-6a69bc45144a,12,2025-08-16,credit,142855,Income,POS Inflow,Perez and Sons,Ericville,475745.8838756478
cc476b72-6e31-4234-8410-010802568389,12,2025-08-23,debit,36005,Transport,Fuel Refill,Harper-Robles,Jacobside,467223.37846013095
8a27b0b0-7b4d-4646-98e0-058fe8af301f,12,2025-08-24,debit,23753,Entertainment,Music Streaming,Ballard Group,Michaelview,468800.199437925
427bbffb-dca1-4dcc-9cdf-06645c91f845,12,2025-08-25,credit,209693,Income,Salary Payment,Dunn and Sons,Thomasmouth,473868.9694277631
c655a597-7ccc-43de-82ac-7e1dac565da6,12,2025-08-25,credit,35735,Income,Refund,"Griffin, Miller and Austin",Welchberg,468073.4622140687
59e110eb-1f09-4b9d-a969-29b20513eda8,12,2025-08-27,debit,3943,Others,Miscellaneous,"Mccarty, Gonzalez and Johnston",Port Justin,472645.1366442468
dd3ee854-5340-44b0-aa4f-4a80dc412176,12,2025-08-28,debit,11232,Shopping,Clothing,Mcdonald-Pitts,Amyberg,475028.27652267553
35e574e0-6c87-4546-bfaf-64582f14f777,12,2025-08-29,debit,13399,Utilities,Electricity Bill,Haynes-Watson,Ramirezburgh,475129.7232099286
49560c36-8560-4e8a-a7fb-19979d2cd944,12,2025-09-01,credit,57626,Income,POS Inflow,"Stuart, Brown and Ayala",Lake Troy,469771.5076511889
03ef0f77-848a-4924-b347-8a919609598e,12,2025-09-02,debit,32169,Entertainment,Event Ticket,"Padilla, Calhoun and Dunn",Michaelview,472297.1760224514
255603d4-3231-42fa-a181-92dedb370ca7,12,2025-09-04,debit,55881,Transport,Public Transport,"Hernandez, Shaffer and Thompson",Taylorhaven,469750.9748612242
b7062cfa-29cc-4789-bff9-3134650e78e4,12,2025-09-05,credit,53113,Income,POS Inflow,"Brewer, Clayton and Walker",South Colleenhaven,467973.3285206
84a91789-b2c0-47e8-9ed0-72e9f9fc6034,12,2025-09-07,credit,177741,Income,Loan Disbursement,Stewart-Smith,South Bianca,473074.8794421863
61f6dfbe-114b-4c79-8200-79f51dc3c26e,12,2025-09-09,debit,41391,Health,Clinic Visit,"Kramer, Robinson and Haynes",Robertstad,475315.0688696269
e4f1e8e8-37f3-432b-9a81-762a5059f77b,12,2025-09-09,debit,13357,Food,Groceries,"Adams, Valentine and Vega",South Jillian,472019.7311973907
e5a1c6e4-e188-4146-bc40-a3d4e5eb4549,12,2025-09-10,credit,237538,Income,POS Inflow,"Melton, Henry and Joyce",Raymondshire,470140.803327214
d5098e07-b368-4836-827d-380889207bc4,12,2025-09-13,credit,151557,Income,Refund,Wright-Davis,Charlesburgh,472512.1433597573
7c93243e-c90b-4454-90d3-802db876a455,12,2025-09-14,credit,46723,Income,Salary Payment,King-Garrison,South Coreyburgh,469135.9996287879
c1e9c4fa-3e47-47fd-851c-91f47bcf2b31,12,2025-09-17,credit,243075,Income,Refund,Ali-Ellis,Mosleytown,473827.5696894303
af9e7a0e-936d-44a7-bab1-996a21925613,12,2025-09-18,debit,74056,Utilities,Internet Subscription,Olsen Ltd,Lindaside,468713.8218440606
98fb4727-9740-4212-ad52-45f48a0ec018,12,2025-09-30,debit,9370,Health,Pharmacy,Welch-Fields,Millsside,473269.2461636424
35e80364-147f-4f67-bfee-f19db360dfaa,12,2025-10-05,debit,37755,Others,Airtime Purchase,Sanders Inc,South Amytown,470944.0350248398
fefac198-c3d6-4d54-8623-bc7465a29cc8,12,2025-10-07,credit,234931,Income,Loan Disbursement,Garcia PLC,North Diana,469271.06790378125
cebd3b2b-9cfb-4ce7-a8f2-c584ccca1e14,12,2025-10-07,credit,176016,Income,Business Income,"Cohen, Mitchell and Paul",Robertland,469105.02634399856
bf761449-5cf8-4eeb-b053-3851dce0e2bb,12,2025-10-08,debit,27564,Shopping,Accessories,"Meyer, Cole and Jackson",East Jessicaview,471382.1681252458
78bf46fa-2534-4e85-92c0-dec2175194d7,12,2025-10-11,debit,13028,Shopping,Online Shopping,"Graham, Brown and Walker",New Benjaminfurt,468049.1219946918
edb68b81-cec6-4cfe-a3fd-17f02ae63af6,12,2025-10-17,debit,5129,Others,Transfer to Friend,Fisher-Salazar,Sweeneyland,475001.8905508192
3f5560cd-3ab7-427e-8f32-ea5463ccf604,12,2025-10-18,credit,158095,Income,POS Inflow,"Mitchell, Sims and Anderson",North Austin,467528.5686649181
a7df30b2-356f-4c0a-abc8-f6b7ee224f70,13,2025-07-26,debit,22995,Others,Airtime Purchase,Hebert-Collier,Owenton,244186.4137196577
4dccb05d-d59e-40fd-9204-f4d6bbfb1b71,13,2025-07-28,credit,171781,Income,Business Income,Blackburn PLC,North Jessicaside,243197.33865207343
79ab56d1-b0d5-45ab-8891-d55d94c176b9,13,2025-07-29,debit,76004,Shopping,Online Shopping,"Carlson, Watson and Davis",South Christopher,241772.11221416495
355cca9c-fb6b-41dc-aa7f-7e0685695f97,13,2025-08-03,credit,42514,Income,Refund,Price-Ali,Ericton,235785.5504347052
531350e0-6f25-47ce-a206-527c3c6841d6,13,2025-08-04,debit,48656,Education,Course Subscription,Jackson LLC,South Kristinatown,236990.0490540152
01ae7eb1-4d45-4ea5-a3ec-4f6afe503fdc,13,2025-08-07,credit,274672,Income,Loan Disbursement,Joyce-Lewis,Andrewview,238904.72166096576
c1fad753-27ef-4a4b-9fb2-b838af73b3cf,13,2025-08-13,credit,122709,Income,Business Income,"Farrell, Rodriguez and Brown",Port Marissa,235033.7479705832
c017466e-85f4-40a2-8be2-7516342c5348,13,2025-08-14,credit,109375,Income,Transfer from Friend,Dunn-Dean,Lake Holly,243877.3035025893
b4e570ba-7c3c-42bc-8a1b-ebd3e60ec813,13,2025-08-18,debit,42241,Food,Restaurant,Hansen-Daniels,Lopezburgh,236453.05408357564
cde55848-b19c-405e-97e0-a1f103840661,13,2025-08-21,credit,28780,Income,Refund,Torres Group,West Jasonside,238679.67173541148
7cffae92-2c43-4667-bb87-4b4acafbc4fe,13,2025-08-25,credit,253609,Income,Salary Payment,"Warner, Weiss and Davis",Benjaminshire,241504.2704629836
ff9957a8-88ad-4388-a87e-4086a854027e,13,2025-08-26,debit,63050,Transport,Public Transport,"Ramos, Gomez and Edwards",Meganchester,241141.45282815
aa4d52a8-b3da-4808-b56e-b67dacab8b69,13,2025-08-28,debit,22007,Education,Books,Andrade-Jackson,New Richard,242440.05135494564
e3f342a8-f030-4fd4-be54-898e8eda6433,13,2025-08-29,credit,120210,Income,Transfer from Friend,Short-Bauer,Port Christinahaven,241886.02467199345
081fec82-ca9a-4f77-b26a-51a576b40672,13,2025-08-30,debit,78106,Shopping,Electronics,Miller-Christensen,North Joseph,243260.28037651096
a8290f3c-86b4-452c-b170-46b930807a5d,13,2025-08-31,credit,242253,Income,Transfer from Friend,Hudson and Sons,Reeseshire,243446.2436698639
ebffc53f-0e50-4355-87b6-11cd1417182a,13,2025-08-31,debit,65558,Education,Books,Bailey-Montoya,Conradville,239596.25574701605
2e7d952b-785b-4a07-8b0e-a0b912464474,13,2025-09-01,debit,41324,Shopping,Electronics,Huang LLC,Claytonville,236421.55667746125
8fa8ae34-3233-4053-9242-ba54a6f9c0e1,13,2025-09-01,credit,39940,Income,Transfer from Friend,"Shea, Warren and Allen",Kimberlymouth,235376.47714029907
8aa6b006-436a-4b9d-91c5-6a004bb13407,13,2025-09-06,credit,136124,Income,Loan Disbursement,Gibson-Parsons,Grosstown,234920.15601137083
4a2f3876-6e93-4615-b8da-9a90170fad32,13,2025-09-12,credit,170783,Income,Refund,Hernandez-Rogers,Duncanton,236541.63497906955
77e8b762-bb7e-4979-92dc-bffd59008d65,13,2025-09-15,debit,4606,Others,Miscellaneous,Dillon-George,North Amanda,241513.3557115021
809d6444-53ab-4cce-a64a-e04f909e21ba,13,2025-09-15,credit,27305,Income,Transfer from Friend,"Walker, Williams and Dennis",Maddoxshire,236402.8101720896
6605de3c-15c7-4c83-8336-ffe5663166a7,13,2025-09-16,debit,12887,Food,Supermarket,"Hamilton, Wolfe and Gill",Hansenfort,235846.57582438985
58e9d0aa-c1b6-4dd4-a507-84cbc9df301e,13,2025-09-17,debit,42854,Food,Snacks,Quinn-Smith,Howardberg,239532.76329717456
cfa28fb8-4199-422e-bba5-81263ff69f41,13,2025-09-19,debit,62647,Food,Supermarket,Davis-Ross,Lake Chris,243339.3066094265
ff39a117-f83b-4806-ae4c-1b1856a2d49d,13,2025-09-23,debit,72214,Transport,Public Transport,"Brown, Kelly and Moore",East Tonymouth,242957.21398862105
9ec5405d-c6a9-4598-9d34-0833db592a19,13,2025-09-23,credit,299685,Income,Transfer from Friend,Flores Inc,Leefort,236814.29621173325
7d6ab7c2-a86d-4706-a37b-3648d617b9c0,13,2025-09-25,credit,240481,Income,Transfer from Friend,"Hanson, Garza and Williams",New Jennifer,235841.780141522
1ccec1ef-16ef-4cdf-9375-ee61ec94503e,13,2025-09-29,debit,33927,Food,Restaurant,"Gutierrez, Diaz and Lee",Brittneytown,236499.0621822243
269334ef-1717-4654-bb99-78150219a9c7,13,2025-10-03,credit,134545,Income,Transfer from Friend,Snyder LLC,Collinsfort,237353.83133969785
1f44aa88-855b-4c5b-8cb1-457eeffad15b,13,2025-10-05,debit,15233,Food,Supermarket,Olson-Evans,Paigeborough,243241.66583297763
c56f05e6-6282-4d61-bfbb-ff57b6f56f1c,13,2025-10-07,debit,45435,Others,Airtime Purchase,Wright-Vang,South Jill,239249.14557128883
487b25d7-9cf0-43dd-a775-29a28d2cfe83,13,2025-10-07,credit,242144,Income,Business Income,Ortiz-Morris,New Donnaton,240106.59708642343
b9d276f4-d37e-4471-ae3b-0507a21c1209,13,2025-10-07,debit,16259,Education,Books,Franklin-Hart,South Katie,239759.4482865033
5987038a-fcd6-418e-ab54-500d4e089bb4,13,2025-10-07,credit,49894,Income,Refund,"Underwood, Lang and Hanson",Williamsbury,239171.32450253333
df9d3910-2dbb-45bd-a138-e2e6f013a170,13,2025-10-14,debit,7968,Utilities,Internet Subscription,Harris Group,North Anthony,239945.26027669024
a71c8948-bf67-4e42-ba0a-2b59c5384872,13,2025-10-17,debit,46467,Education,School Fees,"Mcfarland, Walters and Chen",West Alicemouth,239592.7155992107
f62ecf88-5c29-450b-810b-fc29be9cafcf,13,2025-10-22,debit,50380,Others,Transfer to Friend,West-Sanders,West Caitlinhaven,237016.2872381033
92174fb0-8e6b-4085-82e2-b02d8dbcde5a,13,2025-10-22,credit,185088,Income,Transfer from Friend,"Moore, Johnson and Kelly",West Michael,236632.29671899043
a9dcfe52-e7f2-418a-953f-cfd460694b6d,14,2025-07-26,debit,40356,Others,Airtime Purchase,"Williams, Jackson and Campbell",Briantown,374796.1009846627
5afa0fb3-5a16-49d9-af2f-077358c69158,14,2025-07-26,credit,99980,Income,Transfer from Friend,"Turner, Ferrell and Irwin",Lisaview,373906.04048856575
52a473f9-4c9e-403a-84bd-338e17d71fc0,14,2025-07-28,credit,37560,Income,Business Income,Merritt-Wilkins,Bridgesland,372160.8132067181
55cf37ba-e989-45f2-abbf-1e35c4acb57d,14,2025-07-29,credit,96096,Income,Transfer from Friend,"Savage, Huffman and Martin",East Kayla,376127.7215662344
baebe15d-4f3c-4771-8edd-2a2a6b69b4ae,14,2025-07-29,credit,42062,Income,POS Inflow,Roberts-White,East Adam,370852.5569482121
fab6ad91-bacf-4cfc-9245-1cc41bfb3b3d,14,2025-07-30,credit,184390,Income,Business Income,"Rice, Miller and Ramsey",Ronaldmouth,371134.2346355312
a9b92a1d-4574-48ca-a90e-319d637e3f94,14,2025-07-31,debit,50566,Entertainment,Gaming,"Ward, Rodriguez and Carter",Hallfurt,371352.777583791
c32fc21b-06b4-4d27-af4b-8be821acfdb5,14,2025-08-04,credit,281268,Income,Salary Payment,"Jensen, Obrien and Salazar",East Grace,367782.2701859314
f016716b-95df-46cb-875a-ec942e057f79,14,2025-08-04,debit,48230,Entertainment,Event Ticket,"Payne, Long and Morris",East Shawnborough,374260.4674048851
e8e46b31-4ff8-4111-b875-1fd46d2ccf42,14,2025-08-08,credit,218363,Income,Salary Payment,"Murphy, Daniels and Clark",New Amber,373435.7209150074
